title,apple_title,price,apple_price,rating,apple_ratings,apple_reviews,description,discount
"Apple iPhone 13 mini (Pink, 128 GB)",Apple iPhone 13 mini ,"₹64,900","64,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 Pro Max (Graphite, 512 GB)",Apple iPhone 13 Pro Max ,"₹1,59,900","1,59,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 (Starlight, 256 GB)",Apple iPhone 13 ,"₹59,900","59,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro (Gold, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 mini (Green, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Blue, 256 GB)",Apple iPhone 12 mini ,"₹74,900","74,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 mini (Green, 128 GB)",Apple iPhone 13 mini ,"₹64,900","64,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 Plus (Teal, 256 GB)",Apple iPhone 16 Plus ,"₹99,900","99,900",272 Ratings & 23 Reviews,272 ,�23 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone SE (Black, 256 GB) (Includes EarPods, Power Adapter)",Apple iPhone SE ,"₹54,900","54,900","1,54,645 Ratings & 12,015 Reviews","1,54,645 ","�12,015 ","256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty for 1 Year",N/A
"Apple iPhone 13 mini ((PRODUCT)RED, 512 GB)",Apple iPhone 13 mini ,"₹94,900","94,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 Pro Max (Sierra Blue, 1 TB)",Apple iPhone 13 Pro Max ,"₹1,79,900","1,79,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 mini (Red, 256 GB)",Apple iPhone 12 mini ,"₹74,900","74,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone XS (Space Grey, 64 GB)",Apple iPhone XS ,"₹89,900","89,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,64 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 14 Pro Max (Silver, 128 GB)",Apple iPhone 14 Pro Max ,"₹1,34,900","1,34,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 12 Pro (Gold, 128 GB)",Apple iPhone 12 Pro ,"₹1,09,900","1,09,900","1,339 Ratings & 99 Reviews","1,339 ",�99 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone SE 3rd Gen (Midnight, 64 GB)",Apple iPhone SE 3rd Gen ,"₹47,600","47,600","1,407 Ratings & 138 Reviews","1,407 ",�138 ,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA15 Bionic Chip, 6 Core Processor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 12 mini (Red, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 6s (Silver, 32 GB)",Apple iPhone 6s ,"₹29,990","29,990","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 15 (Black, 128 GB)",Apple iPhone 15 ,"₹57,999","57,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 15 Pro Max (Blue Titanium, 1 TB)",Apple iPhone 15 Pro Max ,"₹1,40,999","1,40,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",19% off
"Apple iPhone 12 (Red, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 8 Plus (Gold, 256 GB)",Apple iPhone 8 Plus ,"₹84,900","84,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 11 Pro (Midnight Green, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro (Silver, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro Max (Silver, 64 GB)",Apple iPhone 11 Pro Max ,"₹1,17,100","1,17,100","1,102 Ratings & 99 Reviews","1,102 ",�99 ,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 Pro Max (Silver, 512 GB)",Apple iPhone 12 Pro Max ,"₹1,49,900","1,49,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 11 Pro (Space Grey, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 8 (PRODUCT)RED (Red, 256 GB)",Apple iPhone 8 ,"₹81,500","81,500",113 Ratings & 10 Reviews,113 ,�10 ,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 11 Pro Max (Space Grey, 64 GB)",Apple iPhone 11 Pro Max ,"₹1,17,100","1,17,100","1,102 Ratings & 99 Reviews","1,102 ",�99 ,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro Max (Silver, 256 GB)",Apple iPhone 11 Pro Max ,"₹1,31,900","1,31,900","1,102 Ratings & 99 Reviews","1,102 ",�99 ,256 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 (Ultramarine, 128 GB)",Apple iPhone 16 ,"₹79,900","79,900","1,132 Ratings & 29 Reviews","1,132 ",�29 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹91,900","91,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",256 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year,N/A
"Apple iPhone 12 Pro Max (Graphite, 512 GB)",Apple iPhone 12 Pro Max ,"₹1,49,900","1,49,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone XR (Blue, 256 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹91,900","91,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",256 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year,N/A
"Apple iPhone XR (Yellow, 64 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹47,900","47,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 6s (Rose Gold, 64 GB)",Apple iPhone 6s ,"₹72,000","72,000","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 11 Pro (Gold, 256 GB)",Apple iPhone 11 Pro ,"₹1,21,300","1,21,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,256 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro Max (Midnight Green, 512 GB)",Apple iPhone 11 Pro Max ,"₹1,50,800","1,50,800","1,102 Ratings & 99 Reviews","1,102 ",�99 ,512 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro Max (Gold, 64 GB)",Apple iPhone 11 Pro Max ,"₹1,17,100","1,17,100","1,102 Ratings & 99 Reviews","1,102 ",�99 ,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XR (Coral, 256 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹91,900","91,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",256 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year,N/A
"Apple iPhone 6s (Silver, 64 GB)",Apple iPhone 6s ,"₹49,999","49,999","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,30% off
"Apple iPhone 16 Plus (Black, 128 GB)",Apple iPhone 16 Plus ,"₹89,900","89,900",272 Ratings & 23 Reviews,272 ,�23 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Pro (Space Black, 256 GB)",Apple iPhone 14 Pro ,"₹1,29,900","1,29,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 12 Pro Max (Pacific Blue, 256 GB)",Apple iPhone 12 Pro Max ,"₹1,29,900","1,29,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 11 Pro (Silver, 64 GB)",Apple iPhone 11 Pro ,"₹1,06,600","1,06,600","8,692 Ratings & 623 Reviews","8,692 ",�623 ,64 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XR ((PRODUCT)RED, 128 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 12 Pro Max (Graphite, 256 GB)",Apple iPhone 12 Pro Max ,"₹1,29,900","1,29,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro Max (Silver, 128 GB)",Apple iPhone 13 Pro Max ,"₹1,29,900","1,29,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro (Space Black, 1 TB)",Apple iPhone 14 Pro ,"₹1,69,900","1,69,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 6s (Gold, 16 GB)",Apple iPhone 6s ,"₹41,999","41,999","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",16 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,32% off
"Apple iPhone XR (Black, 256 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹91,900","91,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",256 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year,N/A
"Apple iPhone 14 Pro (Gold, 512 GB)",Apple iPhone 14 Pro ,"₹1,49,900","1,49,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 Plus (Blue, 256 GB)",Apple iPhone 15 Plus ,"₹75,999","75,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",15% off
"Apple iPhone XR (Black, 128 GB)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ","128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year",N/A
"Apple iPhone 11 Pro (Gold, 64 GB)",Apple iPhone 11 Pro ,"₹1,06,600","1,06,600","8,692 Ratings & 623 Reviews","8,692 ",�623 ,64 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 6s (Space Grey, 16 GB)",Apple iPhone 6s ,"₹62,000","62,000","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",16 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone XS (Gold, 512 GB)",Apple iPhone XS ,"₹1,34,900","1,34,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,512 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 14 Pro (Silver, 256 GB)",Apple iPhone 14 Pro ,"₹1,29,900","1,29,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 mini (Blue, 512 GB)",Apple iPhone 13 mini ,"₹94,900","94,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 Pro Max (Graphite, 1 TB)",Apple iPhone 13 Pro Max ,"₹1,79,900","1,79,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
